date,open,close
2024-04-23,21.25,21.63999938964844
2024-04-24,22.049999237060547,21.59000015258789
2024-04-25,20.81999969482422,21.709999084472656
2024-04-26,22.049999237060547,22.520000457763672
2024-04-29,22.75,22.829999923706055
2024-04-30,22.770000457763672,21.969999313354492
2024-05-01,21.93000030517578,22.1200008392334
2024-05-02,22.600000381469727,22.549999237060547
2024-05-03,23.479999542236328,23.329999923706055
2024-05-06,24.3700008392334,25.209999084472656
2024-05-07,21.989999771118164,21.399999618530273
2024-05-08,21.579999923706055,21.559999465942383
2024-05-09,21.489999771118164,21.13999938964844
2024-05-10,21.270000457763672,20.600000381469727
2024-05-13,20.600000381469727,20.940000534057617
2024-05-14,20.950000762939453,21.440000534057617
2024-05-15,21.729999542236328,21.670000076293945
2024-05-16,21.739999771118164,21.649999618530273
2024-05-17,21.780000686645508,21.760000228881836
2024-05-20,21.770000457763672,21.6200008392334
2024-05-21,21.34000015258789,21.239999771118164
2024-05-22,21.229999542236328,21.170000076293945
2024-05-23,21.38999938964844,20.719999313354492
2024-05-24,20.719999313354492,21.010000228881836
2024-05-28,21.059999465942383,21.049999237060547
2024-05-29,20.770000457763672,20.940000534057617
2024-05-30,21.280000686645508,21.729999542236328
2024-05-31,21.790000915527344,21.68000030517578
2024-06-03,21.700000762939453,21.31999969482422
2024-06-04,21.049999237060547,22.100000381469727
2024-06-05,22.479999542236328,22.959999084472656
2024-06-06,22.979999542236328,23.790000915527344
2024-06-07,23.239999771118164,23.309999465942383
2024-06-10,22.75,23.1299991607666
2024-06-11,23.059999465942383,23.850000381469727
2024-06-12,24.200000762939453,23.770000457763672
2024-06-13,23.850000381469727,23.270000457763672
2024-06-14,23.149999618530273,23.56999969482422
2024-06-17,23.469999313354492,25.020000457763672
2024-06-18,25.149999618530273,25.81999969482422
2024-06-20,26.440000534057617,25.559999465942383
2024-06-21,24.709999084472656,23.84000015258789
2024-06-24,23.440000534057617,24.15999984741211
2024-06-25,24.15999984741211,24.559999465942383
2024-06-26,24.469999313354492,24.100000381469727
2024-06-27,24.100000381469727,25.219999313354492
2024-06-28,25.280000686645508,25.329999923706055
2024-07-01,25.479999542236328,25.8799991607666
2024-07-02,25.84000015258789,25.829999923706055
2024-07-03,25.959999084472656,25.850000381469727
2024-07-05,26.0,27.229999542236328
2024-07-08,27.93000030517578,27.700000762939453
2024-07-09,27.93000030517578,27.38999938964844
2024-07-10,27.5,28.420000076293945
2024-07-11,28.489999771118164,27.63999938964844
2024-07-12,27.31999969482422,28.06999969482422
2024-07-15,28.420000076293945,28.670000076293945
2024-07-16,28.18000030517578,28.670000076293945
2024-07-17,28.0,28.219999313354492
2024-07-18,28.420000076293945,28.63999938964844
2024-07-19,28.309999465942383,28.579999923706055
2024-07-22,28.93000030517578,28.459999084472656
2024-07-23,28.34000015258789,28.809999465942383
2024-07-24,28.440000534057617,26.600000381469727
2024-07-25,26.040000915527344,26.6299991607666
2024-07-26,27.0,27.18000030517578
2024-07-29,27.559999465942383,27.079999923706055
2024-07-30,27.25,26.3700008392334
2024-07-31,27.020000457763672,26.88999938964844
2024-08-01,27.020000457763672,26.079999923706055
2024-08-02,24.75,24.739999771118164
2024-08-05,21.739999771118164,24.09000015258789
2024-08-06,27.049999237060547,26.59000015258789
2024-08-07,27.06999969482422,26.31999969482422
2024-08-08,27.040000915527344,29.280000686645508
2024-08-09,29.280000686645508,30.010000228881836
2024-08-12,30.219999313354492,29.3799991607666
2024-08-13,29.788999557495117,30.38999938964844
2024-08-14,30.6200008392334,31.0
2024-08-15,31.309999465942383,31.219999313354492
2024-08-16,31.040000915527344,32.08000183105469
2024-08-19,32.41999816894531,32.5
2024-08-20,32.5,32.31999969482422
2024-08-21,32.31999969482422,32.540000915527344
2024-08-22,32.54999923706055,31.920000076293945
2024-08-23,31.989999771118164,31.780000686645508
2024-08-26,31.43000030517578,30.850000381469727
2024-08-27,30.549999237060547,30.84000015258789
2024-08-28,30.6200008392334,30.36000061035156
2024-08-29,30.649999618530273,31.0
2024-08-30,31.049999237060547,31.479999542236328
2024-09-03,31.350000381469727,30.510000228881836
2024-09-04,30.0,30.59000015258789
2024-09-05,30.239999771118164,30.15999984741211
2024-09-06,30.600000381469727,30.329999923706055
2024-09-09,32.70000076293945,34.36330032348633
